identifier;_event;icon;name_nl;name_en;name_fr;name_de;name_es;description_nl;description_en;description_fr;description_de;description_es;url;created;modified;ctcname;date_start;date_end;location;Lat;address;postal;local;country;Long;geopoint;Theme
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.71742 51.043953;(3.71742;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.727964 51.047915;(3.727964;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.733817 51.048779;(3.733817;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.721838 51.055988;(3.721838;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.721831 51.05458;(3.721831;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.723634 51.059131;(3.723634;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.723723 51.061593;(3.723723;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.721535 51.05753;(3.721535;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.725516 51.054088;(3.725516;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.716779 51.043499;(3.716779;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.720324 51.051415;(3.720324;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.72737 51.056739;(3.72737;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.718269 51.04525;(3.718269;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.7238520157054 51.038350489733;(3.7238520157054;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.719763 51.057483;(3.719763;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.728236 51.052234;(3.728236;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.73249 51.059548;(3.73249;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.732174 51.048039;(3.732174;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.72108 51.056971;(3.72108;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.720739 51.054718;(3.720739;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.7166520117627 51.054051449678;(3.7166520117627;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.7225392090933 51.058159052418;(3.7225392090933;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.7282684075491 51.056297834311;(3.7282684075491;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (4.351624 50.85575;(4.351624;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.7184 51.053898;(3.7184;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.6587382220935 51.015823387765;(3.6587382220935;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.727946 51.066422;(3.727946;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.722127 51.03664;(3.722127;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.721404 51.039639;(3.721404;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.732978 51.046786;(3.732978;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.722271 51.065542;(3.722271;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.729154 51.05938;(3.729154;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.718652 51.043846;(3.718652;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.7590923535483 51.060006709433;(3.7590923535483;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.740148 51.042796;(3.740148;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.7226020143683 51.054200765725;(3.7226020143683;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.7344335583706 51.054278940654;(3.7344335583706;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.743856 51.0301;(3.743856;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
2952;http://stad.gent/id/event/tourism/8ea96952-b469-4921-9550-8beecd9bc7e7;https://visit.gent.be/themes/custom/vg_theme/icon/red/event.svg;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Bar Bricolage;Groene oase aan de Oude Gentse Dokken;Green oasis near the Old Ghent Docks;Oasis verte au bord des vieux docks gantois;Grüne Oase im Genter Viertel Oude Dokken;Un oasis verde en los viejos muelles de Gante;https://visit.gent.be/nl/agenda/bar-bricolage;2018-06-19T13:40:49+02:00;2022-04-20T15:50:01+02:00;Bar Bricolage;2022-05-06;2022-09-17;POINT (3.756447 51.052406;(3.756447;Chinastraat;9000;Gent;BE;POINT;;Summer Terrase
